No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
3873,17p-18p,2439242.9860674,109299.53522,109340.53155,2,2,0.45714E-20,
3874,17p-19p,1321152.1877538,109299.53522,109375.22673,2,2,0.34468E-20,
3875,17p-20p,949544.21920630,109299.53522,109404.84890,2,2,0.68740E-19,
3876,17p-21p,764492.47986520,109299.53522,109430.34095,2,2,0.62680E-19,
3877,17p-22p,654016.94014757,109299.53522,109452.43646,2,2,0.11664E-16,
3878,17p-23p,580794.78120252,109299.53522,109471.71308,2,2,0.63245E-16,
3879,17p-24p,528833.41257487,109299.53522,109488.63069,2,2,0.20654E-16,
3880,17p-25p,490138.77702638,109299.53522,109503.55907,2,2,0.17120E-13,
3881,17p-17P,168235136004.10,109299.53522,109299.53582,2,4,0.18903E-20*,
3882,17p-18P,2439213.1928574,109299.53522,109340.53205,2,4,0.10903E-15*,
3883,17p-19P,1321144.7563241,109299.53522,109375.22715,2,4,0.17076E-15*,
3884,17p-20P,949540.92789652,109299.53522,109404.84927,2,4,0.20283E-15*,
3885,17p-21P,764490.63689923,109299.53522,109430.34127,2,4,0.23233E-15*,
3886,17p-22P,654015.76703704,109299.53522,109452.43673,2,4,0.27930E-15*,
3887,17p-23P,580793.97156428,109299.53522,109471.71332,2,4,0.30193E-15*,
3888,17p-24P,528832.82178473,109299.53522,109488.63090,2,4,0.88099E-16*,
3889,17p-25P,490138.32802535,109299.53522,109503.55926,2,4,0.61260E-17*,
3890,17P-18p,2439278.3531896,109299.53582,109340.53155,4,2,0.22114E-15*,
3891,17P-19p,1321162.5628565,109299.53582,109375.22673,4,2,0.35037E-15*,
3892,17P-20p,949549.57860586,109299.53582,109404.84890,4,2,0.41418E-15*,
3893,17P-21p,764495.95388032,109299.53582,109430.34095,4,2,0.46234E-15*,
3894,17P-22p,654019.48265938,109299.53582,109452.43646,4,2,0.57300E-15*,
3895,17P-23p,580796.78627560,109299.53582,109471.71308,4,2,0.73123E-15*,
3896,17P-24p,528835.07492474,109299.53582,109488.63069,4,2,0.58874E-15*,
3897,17P-25p,490140.20500823,109299.53582,109503.55907,4,2,0.12802E-13*,
3898,17P-18P,2439248.5591156,109299.53582,109340.53205,4,4,0.37041E-19*,
3899,17P-19P,1321155.1313100,109299.53582,109375.22715,4,4,0.12506E-18*,
3900,17P-20P,949546.28725893,109299.53582,109404.84927,4,4,0.25049E-18*,
3901,17P-21P,764494.11089761,109299.53582,109430.34127,4,4,0.85350E-19*,
3902,17P-22P,654018.30953973,109299.53582,109452.43673,4,4,0.71386E-17*,
3903,17P-23P,580795.97663177,109299.53582,109471.71332,4,4,0.15930E-16*,
3904,17P-24P,528834.48413089,109299.53582,109488.63090,4,4,0.96747E-16*,
3905,17P-25P,490139.75600458,109299.53582,109503.55926,4,4,0.93145E-15*,
3906,17P-17f,504714410944.81,109299.53582,109299.53601,4,6,0.10057E-36*,
3907,17P-18f,2439238.6280957,109299.53582,109340.53221,4,6,0.63304E-25*,
3908,17P-19f,1321152.6541902,109299.53582,109375.22730,4,6,0.87656E-23*,
3909,17P-20f,949545.19016766,109299.53582,109404.84939,4,6,0.12582E-20*,
3910,17P-21f,764493.49658279,109299.53582,109430.34138,4,6,0.12290E-18*,
3911,17P-22f,654017.91850761,109299.53582,109452.43682,4,6,0.80936E-18*,
3912,17P-23f,580795.70675570,109299.53582,109471.71340,4,6,0.23865E-17*,
3913,17P-24f,528834.28720332,109299.53582,109488.63097,4,6,0.48349E-16*,
3914,17P-25f,490139.60633948,109299.53582,109503.55932,4,6,0.25387E-14*,
3915,17d-18S,2439278.3531896,109299.53582,109340.53155,4,2,0.85437E-22*,
3916,17d-19S,1321162.5628565,109299.53582,109375.22673,4,2,0.23165E-21*,
3917,17d-20S,949549.57860586,109299.53582,109404.84890,4,2,0.23468E-19*,
3918,17d-21S,764495.95388032,109299.53582,109430.34095,4,2,0.11895E-20*,
3919,17d-22S,654019.48265938,109299.53582,109452.43646,4,2,0.15797E-16*,
3920,17d-23S,580796.78627560,109299.53582,109471.71308,4,2,0.19743E-19*,
3921,17d-24S,528835.07492474,109299.53582,109488.63069,4,2,0.12157E-14*,
3922,17d-25S,490140.20500823,109299.53582,109503.55907,4,2,0.11465E-15*,
3923,17d-18d,2439248.5591156,109299.53582,109340.53205,4,4,0.22892E-19*,
3924,17d-19d,1321155.1313100,109299.53582,109375.22715,4,4,0.78757E-19*,
3925,17d-20d,949546.28725893,109299.53582,109404.84927,4,4,0.18074E-18*,
3926,17d-21d,764494.11089761,109299.53582,109430.34127,4,4,0.16145E-17*,
3927,17d-22d,654018.30953973,109299.53582,109452.43673,4,4,0.11274E-16*,
3928,17d-23d,580795.97663177,109299.53582,109471.71332,4,4,0.49492E-16*,
3929,17d-24d,528834.48413089,109299.53582,109488.63090,4,4,0.15179E-14*,
3930,17d-25d,490139.75600458,109299.53582,109503.55926,4,4,0.27758E-15*,
3931,17d-17D,504714410944.81,109299.53582,109299.53601,4,6,0.84010E-22*,
3932,17d-18D,2439238.6280957,109299.53582,109340.53221,4,6,0.14330E-16*,
3933,17d-19D,1321152.6541902,109299.53582,109375.22730,4,6,0.22206E-16*,
3934,17d-20D,949545.19016766,109299.53582,109404.84939,4,6,0.26007E-16*,
3935,17d-21D,764493.49658279,109299.53582,109430.34138,4,6,0.26855E-16*,
3936,17d-22D,654017.91850761,109299.53582,109452.43682,4,6,0.15571E-16*,
3937,17d-23D,580795.70675570,109299.53582,109471.71340,4,6,0.73984E-17*,
3938,17d-24D,528834.28720332,109299.53582,109488.63097,4,6,0.11840E-15*,
3939,17d-25D,490139.60633948,109299.53582,109503.55932,4,6,0.12269E-15*,
3940,17D-18d,2439260.3478860,109299.53601,109340.53205,6,4,0.22402E-16*,
3941,17D-19d,1321158.5896132,109299.53601,109375.22715,6,4,0.35552E-16*,
3942,17D-20d,949548.07369464,109299.53601,109404.84927,6,4,0.42295E-16*,
3943,17D-21d,764495.26888343,109299.53601,109430.34127,6,4,0.38146E-16*,
3944,17D-22d,654019.15702990,109299.53601,109452.43673,6,4,0.22326E-16*,
3945,17D-23d,580796.64497876,109299.53601,109471.71332,6,4,0.38140E-17*,
3946,17D-24d,528835.03823871,109299.53601,109488.63090,6,4,0.48710E-15*,
3947,17D-25d,490140.23199102,109299.53601,109503.55926,6,4,0.30139E-16*,
3948,17D-18D,2439250.4167700,109299.53601,109340.53221,6,6,0.75771E-19*,
3949,17D-19D,1321156.1124804,109299.53601,109375.22730,6,6,0.27654E-18*,
3950,17D-20D,949546.97659925,109299.53601,109404.84939,6,6,0.56972E-18*,
3951,17D-21D,764494.65456675,109299.53601,109430.34138,6,6,0.10495E-17*,
3952,17D-22D,654018.76599677,109299.53601,109452.43682,6,6,0.99595E-17*,
3953,17D-23D,580796.37510206,109299.53601,109471.71340,6,6,0.19119E-15*,
3954,17D-24D,528834.84131073,109299.53601,109488.63097,6,6,0.65406E-16*,
3955,17D-25D,490140.08232562,109299.53601,109503.55932,6,6,0.73778E-16*,
3956,17f-18P,2439260.3478860,109299.53601,109340.53205,6,4,0.90360E-22*,
3957,17f-19P,1321158.5896132,109299.53601,109375.22715,6,4,0.54288E-21*,
3958,17f-20P,949548.07369464,109299.53601,109404.84927,6,4,0.19070E-20*,
3959,17f-21P,764495.26888343,109299.53601,109430.34127,6,4,0.37843E-18*,
3960,17f-22P,654019.15702990,109299.53601,109452.43673,6,4,0.54885E-17*,
3961,17f-23P,580796.64497876,109299.53601,109471.71332,6,4,0.20390E-16*,
3962,17f-24P,528835.03823871,109299.53601,109488.63090,6,4,0.36993E-16*,
3963,17f-25P,490140.23199102,109299.53601,109503.55926,6,4,0.11990E-14*,
3964,17f-18f,2439250.4167700,109299.53601,109340.53221,6,6,0.51875E-19*,
3965,17f-19f,1321156.1124804,109299.53601,109375.22730,6,6,0.18494E-18*,
3966,17f-20f,949546.97659925,109299.53601,109404.84939,6,6,0.28425E-18*,
3967,17f-21f,764494.65456675,109299.53601,109430.34138,6,6,0.46975E-19*,
3968,17f-22f,654018.76599677,109299.53601,109452.43682,6,6,0.61987E-18*,
3969,17f-23f,580796.37510206,109299.53601,109471.71340,6,6,0.37185E-17*,
3970,17f-24f,528834.84131073,109299.53601,109488.63097,6,6,0.17565E-15*,
3971,17f-25f,490140.08232562,109299.53601,109503.55932,6,6,0.68227E-14*,
3972,17f-17F,1009433054466.2,109299.53601,109299.53611,6,8,0.11251E-22*,
3973,17f-18F,2439245.4512630,109299.53601,109340.53230,6,8,0.37535E-17*,
3974,17f-19F,1321154.8739227,109299.53601,109375.22737,6,8,0.57762E-17*,
3975,17f-20F,949546.42805476,109299.53601,109404.84945,6,8,0.68804E-17*,
3976,17f-21F,764494.34741003,109299.53601,109430.34143,6,8,0.88342E-17*,
3977,17f-22F,654018.57048118,109299.53601,109452.43687,6,8,0.12687E-16*,
3978,17f-23F,580796.24016435,109299.53601,109471.71344,6,8,0.91816E-17*,
3979,17f-24F,528834.74284719,109299.53601,109488.63100,6,8,0.32563E-17*,
3980,17f-25F,490140.00749326,109299.53601,109503.55935,6,8,0.17699E-15*,
3981,17F-18f,2439256.3111252,109299.53611,109340.53221,8,6,0.54307E-17*,
3982,17F-19f,1321157.8416251,109299.53611,109375.22730,8,6,0.86801E-17*,
3983,17F-20f,949547.86981382,109299.53611,109404.84939,8,6,0.10732E-16*,
3984,17F-21f,764495.23355761,109299.53611,109430.34138,8,6,0.13891E-16*,
3985,17F-22f,654019.18974040,109299.53611,109452.43682,8,6,0.20955E-16*,
3986,17F-23f,580796.70927442,109299.53611,109471.71340,8,6,0.29737E-16*,
3987,17F-24f,528835.11836371,109299.53611,109488.63097,8,6,0.19258E-15*,
3988,17F-25f,490140.32031804,109299.53611,109503.55932,8,6,0.42911E-14*,
3989,17F-18F,2439251.3455942,109299.53611,109340.53230,8,8,0.12300E-18*,
3990,17F-19F,1321156.6030641,109299.53611,109375.22737,8,8,0.42959E-18*,
3991,17F-20F,949547.32126829,109299.53611,109404.84945,8,8,0.73838E-18*,
3992,17F-21F,764494.92640043,109299.53611,109430.34143,8,8,0.37056E-18*,
3993,17F-22F,654018.99422455,109299.53611,109452.43687,8,8,0.26521E-19*,
3994,17F-23F,580796.57433656,109299.53611,109471.71344,8,8,0.47512E-18*,
3995,17F-24F,528835.01990007,109299.53611,109488.63100,8,8,0.65774E-16*,
3996,17F-25F,490140.24548561,109299.53611,109503.55935,8,8,0.23191E-15*,
3997,18S-19S,2882244.6373465,109340.53155,109375.22673,2,2,0.80905E-20,
3998,18S-20S,1554790.2221468,109340.53155,109404.84890,2,2,0.90690E-19,
3999,18S-21S,1113469.0883845,109340.53155,109430.34095,2,2,0.18506E-18,
4000,18S-22S,893615.81838351,109340.53155,109452.43646,2,2,0.72307E-17,
4001,18S-23S,762302.43742295,109340.53155,109471.71308,2,2,0.15501E-18,
4002,18S-24S,675223.37111360,109340.53155,109488.63069,2,2,0.60621E-16,
4003,18S-25S,613393.35706913,109340.53155,109503.55907,2,2,0.49451E-13,
4004,18S-18d,199704350896.86,109340.53155,109340.53205,2,4,0.11826E-35*,
4005,18S-19d,2882209.2681275,109340.53155,109375.22715,2,4,0.14679E-22*,
4006,18S-20d,1554781.3978316,109340.53155,109404.84927,2,4,0.68751E-22*,
4007,18S-21d,1113465.1788349,109340.53155,109430.34127,2,4,0.31066E-19*,
4008,18S-22d,893613.62829156,109340.53155,109452.43673,2,4,0.54923E-18*,
4009,18S-23d,762301.04266119,109340.53155,109471.71332,2,4,0.20635E-18*,
4010,18S-24d,675222.40797174,109340.53155,109488.63090,2,4,0.93695E-16*,
4011,18S-25d,613392.65385555,109340.53155,109503.55926,2,4,0.17199E-14*,
4012,18p-19p,2882244.6373465,109340.53155,109375.22673,2,2,0.57997E-20,
4013,18p-20p,1554790.2221468,109340.53155,109404.84890,2,2,0.10113E-19,
4014,18p-21p,1113469.0883845,109340.53155,109430.34095,2,2,0.16820E-18,
4015,18p-22p,893615.81838351,109340.53155,109452.43646,2,2,0.12437E-17,
4016,18p-23p,762302.43742295,109340.53155,109471.71308,2,2,0.21098E-17,
4017,18p-24p,675223.37111360,109340.53155,109488.63069,2,2,0.42518E-15,
4018,18p-25p,613393.35706913,109340.53155,109503.55907,2,2,0.10496E-13,
4019,18p-18P,199704350896.86,109340.53155,109340.53205,2,4,0.11301E-20*,
4020,18p-19P,2882209.2681275,109340.53155,109375.22715,2,4,0.66127E-16*,
4021,18p-20P,1554781.3978316,109340.53155,109404.84927,2,4,0.10504E-15*,
4022,18p-21P,1113465.1788349,109340.53155,109430.34127,2,4,0.12888E-15*,
4023,18p-22P,893613.62829156,109340.53155,109452.43673,2,4,0.14667E-15*,
4024,18p-23P,762301.04266119,109340.53155,109471.71332,2,4,0.27932E-15*,
4025,18p-24P,675222.40797174,109340.53155,109488.63090,2,4,0.17490E-15*,
4026,18p-25P,613392.65385555,109340.53155,109503.55926,2,4,0.24487E-15*,
4027,18P-19p,2882286.2361100,109340.53205,109375.22673,4,2,0.13342E-15*,
4028,18P-20p,1554802.3269980,109340.53205,109404.84890,4,2,0.21769E-15*,
4029,18P-21p,1113475.2966635,109340.53205,109430.34095,4,2,0.27035E-15*,
4030,18P-22p,893619.81705856,109340.53205,109452.43646,4,2,0.31192E-15*,
4031,18P-23p,762305.34726052,109340.53205,109471.71308,4,2,0.25769E-15*,
4032,18P-24p,675225.65412917,109340.53205,109488.63069,4,2,0.63822E-17*,
4033,18P-25p,613395.24111704,109340.53205,109503.55907,4,2,0.79687E-14*,
4034,18P-19P,2882250.8658700,109340.53205,109375.22715,4,4,0.17431E-19*,
4035,18P-20P,1554793.5025454,109340.53205,109404.84927,4,4,0.57308E-19*,
4036,18P-21P,1113471.3870702,109340.53205,109430.34127,4,4,0.15269E-19*,
4037,18P-22P,893617.62694700,109340.53205,109452.43673,4,4,0.10347E-18*,
4038,18P-23P,762303.95248812,109340.53205,109471.71332,4,4,0.68760E-16*,
4039,18P-24P,675224.69098079,109340.53205,109488.63090,4,4,0.40769E-17*,
4040,18P-25P,613394.53789914,109340.53205,109503.55926,4,4,0.45053E-16*,
4041,18P-18f,599123687663.50,109340.53205,109340.53221,4,6,0.46328E-37*,
4042,18P-19f,2882239.0761912,109340.53205,109375.22730,4,6,0.95094E-24*,
4043,18P-20f,1554790.5611352,109340.53205,109404.84939,4,6,0.30460E-21*,
4044,18P-21f,1113470.0839015,109340.53205,109430.34138,4,6,0.92595E-20*,
4045,18P-22f,893616.89692497,109340.53205,109452.43682,4,6,0.27185E-18*,
4046,18P-23f,762303.48757322,109340.53205,109471.71340,4,6,0.25100E-17*,
4047,18P-24f,675224.36993752,109340.53205,109488.63097,4,6,0.31164E-16*,
4048,18P-25f,613394.30349760,109340.53205,109503.55932,4,6,0.41581E-15*,
4049,18d-19S,2882286.2361100,109340.53205,109375.22673,4,2,0.61986E-22*,
4050,18d-20S,1554802.3269980,109340.53205,109404.84890,4,2,0.68866E-20*,
4051,18d-21S,1113475.2966635,109340.53205,109430.34095,4,2,0.12629E-19*,
4052,18d-22S,893619.81705856,109340.53205,109452.43646,4,2,0.22085E-17*,
4053,18d-23S,762305.34726052,109340.53205,109471.71308,4,2,0.82133E-18*,
4054,18d-24S,675225.65412917,109340.53205,109488.63069,4,2,0.11684E-19*,
4055,18d-25S,613395.24111704,109340.53205,109503.55907,4,2,0.23502E-13*,
4056,18d-19d,2882250.8658700,109340.53205,109375.22715,4,4,0.12090E-19*,
4057,18d-20d,1554793.5025454,109340.53205,109404.84927,4,4,0.46045E-19*,
4058,18d-21d,1113471.3870702,109340.53205,109430.34127,4,4,0.27597E-18*,
4059,18d-22d,893617.62694700,109340.53205,109452.43673,4,4,0.20923E-17*,
4060,18d-23d,762303.95248812,109340.53205,109471.71332,4,4,0.61050E-18*,
4061,18d-24d,675224.69098079,109340.53205,109488.63090,4,4,0.23714E-15*,
4062,18d-25d,613394.53789914,109340.53205,109503.55926,4,4,0.55783E-14*,
4063,18d-18D,599123687663.50,109340.53205,109340.53221,4,6,0.50225E-22*,
4064,18d-19D,2882239.0761912,109340.53205,109375.22730,4,6,0.87335E-17*,
4065,18d-20D,1554790.5611352,109340.53205,109404.84939,4,6,0.13569E-16*,
4066,18d-21D,1113470.0839015,109340.53205,109430.34138,4,6,0.16434E-16*,
4067,18d-22D,893616.89692497,109340.53205,109452.43682,4,6,0.15249E-16*,
4068,18d-23D,762303.48757322,109340.53205,109471.71340,4,6,0.21717E-16*,
4069,18d-24D,675224.36993752,109340.53205,109488.63097,4,6,0.26640E-16*,
4070,18d-25D,613394.30349760,109340.53205,109503.55932,4,6,0.29551E-14*,
4071,18D-19d,2882264.7318048,109340.53221,109375.22715,6,4,0.13591E-16*,
4072,18D-20d,1554797.5374203,109340.53221,109404.84927,6,4,0.21722E-16*,
4073,18D-21d,1113473.4564607,109340.53221,109430.34127,6,4,0.24647E-16*,
4074,18D-22d,893618.95981644,109340.53221,109452.43673,6,4,0.20487E-16*,
4075,18D-23d,762304.92241815,109340.53221,109471.71332,6,4,0.40041E-16*,
4076,18D-24d,675225.45197373,109340.53221,109488.63090,6,4,0.34008E-16*,
4077,18D-25d,613395.16590510,109340.53221,109503.55926,6,4,0.38115E-14*,
4078,18D-19D,2882252.9420126,109340.53221,109375.22730,6,6,0.38429E-19*,
4079,18D-20D,1554794.5959948,109340.53221,109404.84939,6,6,0.16484E-18*,
4080,18D-21D,1113472.1532871,109340.53221,109430.34138,6,6,0.26562E-18*,
4081,18D-22D,893618.22979223,109340.53221,109452.43682,6,6,0.11768E-17*,
4082,18D-23D,762304.45750207,109340.53221,109471.71340,6,6,0.20234E-20*,
4083,18D-24D,675225.13092974,109340.53221,109488.63097,6,6,0.24848E-15*,
4084,18D-25D,613394.93150308,109340.53221,109503.55932,6,6,0.89610E-14*,
4085,18f-19P,2882264.7318048,109340.53221,109375.22715,6,4,0.62813E-22*,
4086,18f-20P,1554797.5374203,109340.53221,109404.84927,6,4,0.13357E-20*,
4087,18f-21P,1113473.4564607,109340.53221,109430.34127,6,4,0.95448E-20*,
4088,18f-22P,893618.95981644,109340.53221,109452.43673,6,4,0.69172E-19*,
4089,18f-23P,762304.92241815,109340.53221,109471.71332,6,4,0.40116E-16*,
4090,18f-24P,675225.45197373,109340.53221,109488.63090,6,4,0.71850E-17*,
4091,18f-25P,613395.16590510,109340.53221,109503.55926,6,4,0.82564E-18*,
4092,18f-19f,2882252.9420126,109340.53221,109375.22730,6,6,0.24630E-19*,
4093,18f-20f,1554794.5959948,109340.53221,109404.84939,6,6,0.79745E-19*,
4094,18f-21f,1113472.1532871,109340.53221,109430.34138,6,6,0.12061E-18*,
4095,18f-22f,893618.22979223,109340.53221,109452.43682,6,6,0.37995E-19*,
4096,18f-23f,762304.45750207,109340.53221,109471.71340,6,6,0.36072E-17*,
4097,18f-24f,675225.13092974,109340.53221,109488.63097,6,6,0.74098E-16*,
4098,18f-25f,613394.93150308,109340.53221,109503.55932,6,6,0.12256E-14*,
4099,18f-18F,1198252359768.8,109340.53221,109340.53230,6,8,0.67265E-23*,
4100,18f-19F,2882247.0471771,109340.53221,109375.22737,6,8,0.22939E-17*,
4101,18f-20F,1554793.1252923,109340.53221,109404.84945,6,8,0.35791E-17*,
4102,18f-21F,1113471.5017040,109340.53221,109430.34143,6,8,0.47404E-17*,
4103,18f-22F,893617.86478205,109340.53221,109452.43687,6,8,0.74275E-17*,
4104,18f-23F,762304.22504518,109340.53221,109471.71344,6,8,0.93692E-17*,
4105,18f-24F,675224.97040850,109340.53221,109488.63100,6,8,0.12243E-15*,
4106,18f-25F,613394.81430260,109340.53221,109503.55935,6,8,0.45822E-15*,
4107,18F-19f,2882259.8749445,109340.53230,109375.22730,8,6,0.32826E-17*,
4108,18F-20f,1554796.6134241,109340.53230,109404.84939,8,6,0.53736E-17*,
4109,18F-21f,1113473.1879784,109340.53230,109430.34138,8,6,0.67293E-17*,
4110,18F-22f,893618.89622458,109340.53230,109452.43682,8,6,0.10121E-16*,
4111,18F-23f,762304.94246540,109340.53230,109471.71340,8,6,0.20587E-16*,
4112,18F-24f,675225.51142491,109340.53230,109488.63097,8,6,0.91794E-16*,
4113,18F-25f,613395.24550499,109340.53230,109503.55932,8,6,0.52672E-15*,
4114,18F-19F,2882253.9800806,109340.53230,109375.22737,8,8,0.57539E-19*,
4115,18F-20F,1554795.1427178,109340.53230,109404.84945,8,8,0.21046E-18*,
4116,18F-21F,1113472.5363942,109340.53230,109430.34143,8,8,0.20416E-18*,
4117,18F-22F,893618.53121386,109340.53230,109452.43687,8,8,0.21848E-19*,
4118,18F-23F,762304.71000822,109340.53230,109471.71344,8,8,0.30291E-18*,
4119,18F-24F,675225.35090349,109340.53230,109488.63100,8,8,0.16424E-15*,
4120,18F-25F,613395.12830440,109340.53230,109503.55935,8,8,0.82749E-15*,
4121,19S-20S,3375849.0903112,109375.22673,109404.84890,2,2,0.96222E-20,
4122,19S-21S,1814413.5420295,109375.22673,109430.34095,2,2,0.38033E-19,
4123,19S-22S,1295173.5265141,109375.22673,109452.43646,2,2,0.11574E-18,
4124,19S-23S,1036416.0458609,109375.22673,109471.71308,2,2,0.41871E-18,
4125,19S-24S,881803.43804527,109375.22673,109488.63069,2,2,0.36304E-15,
4126,19S-25S,779226.79611698,109375.22673,109503.55907,2,2,0.24884E-16,
4127,19S-19d,234871801809.26,109375.22673,109375.22715,2,4,0.61637E-36*,
4128,19S-20d,3375807.4896173,109375.22673,109404.84927,2,4,0.80174E-22*,
4129,19S-21d,1814403.1609624,109375.22673,109430.34127,2,4,0.70771E-20*,
4130,19S-22d,1295168.9258970,109375.22673,109452.43673,2,4,0.60276E-20*,
4131,19S-23d,1036413.4676800,109375.22673,109471.71332,2,4,0.16482E-18*,
4132,19S-24d,881801.79541918,109375.22673,109488.63090,2,4,0.39671E-18*,
4133,19S-25d,779225.66127150,109375.22673,109503.55926,2,4,0.15414E-15*,
4134,19p-20p,3375849.0903112,109375.22673,109404.84890,2,2,0.10357E-19,
4135,19p-21p,1814413.5420295,109375.22673,109430.34095,2,2,0.27143E-20,
4136,19p-22p,1295173.5265141,109375.22673,109452.43646,2,2,0.24387E-18,
4137,19p-23p,1036416.0458609,109375.22673,109471.71308,2,2,0.15352E-16,
4138,19p-24p,881803.43804527,109375.22673,109488.63069,2,2,0.29685E-15,
4139,19p-25p,779226.79611698,109375.22673,109503.55907,2,2,0.19668E-14,
4140,19p-19P,234871801809.26,109375.22673,109375.22715,2,4,0.69470E-21*,
4141,19p-20P,3375807.4896173,109375.22673,109404.84927,2,4,0.41372E-16*,
4142,19p-21P,1814403.1609624,109375.22673,109430.34127,2,4,0.64268E-16*,
4143,19p-22P,1295168.9258970,109375.22673,109452.43673,2,4,0.75868E-16*,
4144,19p-23P,1036413.4676800,109375.22673,109471.71332,2,4,0.11534E-15*,
4145,19p-24P,881801.79541918,109375.22673,109488.63090,2,4,0.63822E-16*,
4146,19p-25P,779225.66127150,109375.22673,109503.55926,2,4,0.14361E-17*,
4147,19P-20p,3375897.6126148,109375.22715,109404.84890,4,2,0.82677E-16*,
4148,19P-21p,1814427.5587054,109375.22715,109430.34095,4,2,0.13382E-15*,
4149,19P-22p,1295180.6686389,109375.22715,109452.43646,4,2,0.16077E-15*,
4150,19P-23p,1036420.6192620,109375.22715,109471.71308,4,2,0.25406E-15*,
4151,19P-24p,881806.74870333,109375.22715,109488.63069,4,2,0.69550E-15*,
4152,19P-25p,779229.38134181,109375.22715,109503.55907,4,2,0.19774E-14*,
4153,19P-20P,3375856.0107251,109375.22715,109404.84927,4,4,0.74799E-20*,
4154,19P-21P,1814417.1774779,109375.22715,109430.34127,4,4,0.60197E-19*,
4155,19P-22P,1295176.0679710,109375.22715,109452.43673,4,4,0.80815E-18*,
4156,19P-23P,1036418.0410584,109375.22715,109471.71332,4,4,0.65263E-17*,
4157,19P-24P,881805.10606491,109375.22715,109488.63090,4,4,0.13378E-16*,
4158,19P-25P,779228.24648880,109375.22715,109503.55926,4,4,0.35058E-15*,
4159,19P-19f,704627858201.26,109375.22715,109375.22730,4,6,0.20468E-37*,
4160,19P-20f,3375842.1439005,109375.22715,109404.84939,4,6,0.20937E-22*,
4161,19P-21f,1814413.7171558,109375.22715,109430.34138,4,6,0.35294E-21*,
4162,19P-22f,1295174.5344491,109375.22715,109452.43682,4,6,0.39778E-21*,
4163,19P-23f,1036417.1816750,109375.22715,109471.71340,4,6,0.79550E-18*,
4164,19P-24f,881804.55852964,109375.22715,109488.63097,4,6,0.26832E-17*,
4165,19P-25f,779227.86821175,109375.22715,109503.55932,4,6,0.20068E-17*,
4166,19d-20S,3375897.6126148,109375.22715,109404.84890,4,2,0.25458E-21*,
4167,19d-21S,1814427.5587054,109375.22715,109430.34095,4,2,0.18621E-20*,
4168,19d-22S,1295180.6686389,109375.22715,109452.43646,4,2,0.34221E-20*,
4169,19d-23S,1036420.6192620,109375.22715,109471.71308,4,2,0.55901E-18*,
4170,19d-24S,881806.74870333,109375.22715,109488.63069,4,2,0.26214E-15*,
4171,19d-25S,779229.38134181,109375.22715,109503.55907,4,2,0.25059E-16*,
4172,19d-20d,3375856.0107251,109375.22715,109404.84927,4,4,0.82074E-20*,
4173,19d-21d,1814417.1774779,109375.22715,109430.34127,4,4,0.24185E-20*,
4174,19d-22d,1295176.0679710,109375.22715,109452.43673,4,4,0.42409E-19*,
4175,19d-23d,1036418.0410584,109375.22715,109471.71332,4,4,0.43671E-18*,
4176,19d-24d,881805.10606491,109375.22715,109488.63090,4,4,0.76373E-17*,
4177,19d-25d,779228.24648880,109375.22715,109503.55926,4,4,0.56496E-15*,
4178,19d-19D,704627858201.26,109375.22715,109375.22730,4,6,0.30874E-22*,
4179,19d-20D,3375842.1439005,109375.22715,109404.84939,4,6,0.53994E-17*,
4180,19d-21D,1814413.7171558,109375.22715,109430.34138,4,6,0.86011E-17*,
4181,19d-22D,1295174.5344491,109375.22715,109452.43682,4,6,0.10448E-16*,
4182,19d-23D,1036417.1816750,109375.22715,109471.71340,4,6,0.10866E-16*,
4183,19d-24D,881804.55852964,109375.22715,109488.63097,4,6,0.54925E-18*,
4184,19d-25D,779227.86821175,109375.22715,109503.55932,4,6,0.75227E-15*,
4185,19D-20d,3375872.1844518,109375.22730,109404.84927,6,4,0.83568E-17*,
4186,19D-21d,1814421.8496153,109375.22730,109430.34127,6,4,0.14674E-16*,
4187,19D-22d,1295178.4486378,109375.22730,109452.43673,6,4,0.16790E-16*,
4188,19D-23d,1036419.5654999,109375.22730,109471.71332,6,4,0.24319E-16*,
4189,19D-24d,881806.20959950,109375.22730,109488.63090,6,4,0.44710E-16*,
4190,19D-25d,779229.10821648,109375.22730,109503.55926,6,4,0.17718E-15*,
4191,19D-20D,3375858.3174943,109375.22730,109404.84939,6,6,0.21849E-19*,
4192,19D-21D,1814418.3892754,109375.22730,109430.34138,6,6,0.69845E-19*,
4193,19D-22D,1295176.9151102,109375.22730,109452.43682,6,6,0.14737E-18*,
4194,19D-23D,1036418.7061140,109375.22730,109471.71340,6,6,0.27226E-18*,
4195,19D-24D,881805.66206287,109375.22730,109488.63097,6,6,0.23549E-16*,
4196,19D-25D,779228.72993860,109375.22730,109503.55932,6,6,0.14493E-14*,
4197,19f-20P,3375872.1844518,109375.22730,109404.84927,6,4,0.13563E-21*,
4198,19f-21P,1814421.8496153,109375.22730,109430.34127,6,4,0.69654E-20*,
4199,19f-22P,1295178.4486378,109375.22730,109452.43673,6,4,0.38131E-18*,
4200,19f-23P,1036419.5654999,109375.22730,109471.71332,6,4,0.20953E-17*,
4201,19f-24P,881806.20959950,109375.22730,109488.63090,6,4,0.34543E-17*,
