No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
4603,16P-18f,1112132.3661050,109250.61486,109340.53221,4,6,0.10597E-04*,
4604,16P-19f,802488.12692138,109250.61486,109375.22730,4,6,0.92388E-05*,
4605,16P-20f,648363.23507320,109250.61486,109404.84939,4,6,0.79515E-05*,
4606,16P-21f,556400.92821407,109250.61486,109430.34138,4,6,0.68382E-05*,
4607,16P-22f,495486.20767021,109250.61486,109452.43682,4,6,0.59002E-05*,
4608,16P-23f,452287.02794193,109250.61486,109471.71340,4,6,0.51152E-05*,
4609,16P-24f,420139.63281563,109250.61486,109488.63097,4,6,0.44580E-05*,
4610,16P-25f,395343.70593555,109250.61486,109503.55932,4,6,0.39060E-05*,
4611,16P-16F,280522825507.90,109250.61486,109250.61522,4,8,0.42358E-29*,
4612,16P-17F,2044101.3840549,109250.61486,109299.53611,4,8,0.51295E-04*,
4613,16P-18F,1112131.3339040,109250.61486,109340.53230,4,8,0.47688E-04*,
4614,16P-19F,802487.66995380,109250.61486,109375.22737,4,8,0.41575E-04*,
4615,16P-20F,648362.97932311,109250.61486,109404.84945,4,8,0.35782E-04*,
4616,16P-21F,556400.76551433,109250.61486,109430.34143,4,8,0.30772E-04*,
4617,16P-22F,495486.09545179,109250.61486,109452.43687,4,8,0.26551E-04*,
4618,16P-23F,452286.94611170,109250.61486,109471.71344,4,8,0.23019E-04*,
4619,16P-24F,420139.57066828,109250.61486,109488.63100,4,8,0.20061E-04*,
4620,16P-25F,395343.65725015,109250.61486,109503.55935,4,8,0.17577E-04*,
4621,16d-17S,2044138.6390534,109250.61486,109299.53522,4,2,0.39900E-04*,
4622,16d-18S,1112140.6239260,109250.61486,109340.53155,4,2,0.43209E-04*,
4623,16d-19S,802491.78274427,109250.61486,109375.22673,4,2,0.41743E-04*,
4624,16d-20S,648365.28111657,109250.61486,109404.84890,4,2,0.38816E-04*,
4625,16d-21S,556402.22983782,109250.61486,109430.34095,4,2,0.35503E-04*,
4626,16d-22S,495487.10543483,109250.61486,109452.43646,4,2,0.32225E-04*,
4627,16d-23S,452287.68259611,109250.61486,109471.71308,4,2,0.29155E-04*,
4628,16d-24S,420140.13000361,109250.61486,109488.63069,4,2,0.26352E-04*,
4629,16d-25S,395344.09542576,109250.61486,109503.55907,4,2,0.23828E-04*,
4630,16d-17d,2044113.8020776,109250.61486,109299.53582,4,4,0.26162E-04*,
4631,16d-18d,1112134.4305213,109250.61486,109340.53205,4,4,0.27259E-04*,
4632,16d-19d,802489.04086186,109250.61486,109375.22715,4,4,0.25777E-04*,
4633,16d-20d,648363.74657608,109250.61486,109404.84927,4,4,0.23636E-04*,
4634,16d-21d,556401.25361515,109250.61486,109430.34127,4,4,0.21404E-04*,
4635,16d-22d,495486.43210812,109250.61486,109452.43673,4,4,0.19283E-04*,
4636,16d-23d,452287.19160316,109250.61486,109471.71332,4,4,0.17344E-04*,
4637,16d-24d,420139.75711090,109250.61486,109488.63090,4,4,0.15603E-04*,
4638,16d-25d,395343.80330676,109250.61486,109503.55926,4,4,0.14054E-04*,
4639,16d-16D,420783644915.88,109250.61486,109250.61510,4,6,0.12707E-30*,
4640,16d-17D,2044105.5233674,109250.61486,109299.53601,4,6,0.74749E-05*,
4641,16d-18D,1112132.3661050,109250.61486,109340.53221,4,6,0.77884E-05*,
4642,16d-19D,802488.12692138,109250.61486,109375.22730,4,6,0.73649E-05*,
4643,16d-20D,648363.23507320,109250.61486,109404.84939,4,6,0.67533E-05*,
4644,16d-21D,556400.92821407,109250.61486,109430.34138,4,6,0.61156E-05*,
4645,16d-22D,495486.20767021,109250.61486,109452.43682,4,6,0.55096E-05*,
4646,16d-23D,452287.02794193,109250.61486,109471.71340,4,6,0.49554E-05*,
4647,16d-24D,420139.63281563,109250.61486,109488.63097,4,6,0.44579E-05*,
4648,16d-25D,395343.70593555,109250.61486,109503.55932,4,6,0.40154E-05*,
4649,16D-17S,2044148.5693896,109250.61510,109299.53522,6,2,0.59851E-04*,
4650,16D-18S,1112143.5633465,109250.61510,109340.53155,6,2,0.64813E-04*,
4651,16D-19S,802493.31320843,109250.61510,109375.22673,6,2,0.62615E-04*,
4652,16D-20S,648366.28015299,109250.61510,109404.84890,6,2,0.58224E-04*,
4653,16D-21S,556402.96556948,109250.61510,109430.34095,6,2,0.53254E-04*,
4654,16D-22S,495487.68888850,109250.61510,109452.43646,6,2,0.48338E-04*,
4655,16D-23S,452288.16874706,109250.61510,109471.71308,6,2,0.43732E-04*,
4656,16D-24S,420140.54950163,109250.61510,109488.63069,6,2,0.39528E-04*,
4657,16D-25S,395344.46686867,109250.61510,109503.55907,6,2,0.35742E-04*,
4658,16D-17d,2044123.7321725,109250.61510,109299.53582,6,4,0.11212E-04*,
4659,16D-18d,1112137.3699089,109250.61510,109340.53205,6,4,0.11683E-04*,
4660,16D-19d,802490.57131557,109250.61510,109375.22715,6,4,0.11047E-04*,
4661,16D-20d,648364.74560777,109250.61510,109404.84927,6,4,0.10130E-04*,
4662,16D-21d,556401.98934423,109250.61510,109430.34127,6,4,0.91732E-05*,
4663,16D-22d,495487.01556020,109250.61510,109452.43673,6,4,0.82641E-05*,
4664,16D-23d,452287.67775305,109250.61510,109471.71332,6,4,0.74330E-05*,
4665,16D-24d,420140.17660817,109250.61510,109488.63090,6,4,0.66868E-05*,
4666,16D-25d,395344.17474912,109250.61510,109503.55926,6,4,0.60230E-05*,
4667,16D-17D,2044115.4533819,109250.61510,109299.53601,6,6,0.29899E-04*,
4668,16D-18D,1112135.3054818,109250.61510,109340.53221,6,6,0.31154E-04*,
4669,16D-19D,802489.65737160,109250.61510,109375.22730,6,6,0.29459E-04*,
4670,16D-20D,648364.23410331,109250.61510,109404.84939,6,6,0.27013E-04*,
4671,16D-21D,556401.66394229,109250.61510,109430.34138,6,6,0.24462E-04*,
4672,16D-22D,495486.79112177,109250.61510,109452.43682,6,6,0.22038E-04*,
4673,16D-23D,452287.51409147,109250.61510,109471.71340,6,6,0.19821E-04*,
4674,16D-24D,420140.05231266,109250.61510,109488.63097,6,6,0.17832E-04*,
4675,16D-25D,395344.07737772,109250.61510,109503.55932,6,6,0.16062E-04*,
4676,16f-17p,2044148.5693896,109250.61510,109299.53522,6,2,0.48529E-04*,
4677,16f-18p,1112143.5633465,109250.61510,109340.53155,6,2,0.52839E-04*,
4678,16f-19p,802493.31320843,109250.61510,109375.22673,6,2,0.50977E-04*,
4679,16f-20p,648366.28015299,109250.61510,109404.84890,6,2,0.47255E-04*,
4680,16f-21p,556402.96556948,109250.61510,109430.34095,6,2,0.43069E-04*,
4681,16f-22p,495487.68888850,109250.61510,109452.43646,6,2,0.38959E-04*,
4682,16f-23p,452288.16874706,109250.61510,109471.71308,6,2,0.35134E-04*,
4683,16f-24p,420140.54950163,109250.61510,109488.63069,6,2,0.31663E-04*,
4684,16f-25p,395344.46686867,109250.61510,109503.55907,6,2,0.28553E-04*,
4685,16f-17P,2044123.7321725,109250.61510,109299.53582,6,4,0.69326E-05*,
4686,16f-18P,1112137.3699089,109250.61510,109340.53205,6,4,0.75484E-05*,
4687,16f-19P,802490.57131557,109250.61510,109375.22715,6,4,0.72825E-05*,
4688,16f-20P,648364.74560777,109250.61510,109404.84927,6,4,0.67507E-05*,
4689,16f-21P,556401.98934423,109250.61510,109430.34127,6,4,0.61528E-05*,
4690,16f-22P,495487.01556020,109250.61510,109452.43673,6,4,0.55656E-05*,
4691,16f-23P,452287.67775305,109250.61510,109471.71332,6,4,0.50191E-05*,
4692,16f-24P,420140.17660817,109250.61510,109488.63090,6,4,0.45233E-05*,
4693,16f-25P,395344.17474912,109250.61510,109503.55926,6,4,0.40792E-05*,
4694,16f-17f,2044115.4533819,109250.61510,109299.53601,6,6,0.29394E-04*,
4695,16f-18f,1112135.3054818,109250.61510,109340.53221,6,6,0.30298E-04*,
4696,16f-19f,802489.65737160,109250.61510,109375.22730,6,6,0.28420E-04*,
4697,16f-20f,648364.23410331,109250.61510,109404.84939,6,6,0.25895E-04*,
4698,16f-21f,556401.66394229,109250.61510,109430.34138,6,6,0.23328E-04*,
4699,16f-22f,495486.79112177,109250.61510,109452.43682,6,6,0.20925E-04*,
4700,16f-23f,452287.51409147,109250.61510,109471.71340,6,6,0.18752E-04*,
4701,16f-24f,420140.05231266,109250.61510,109488.63097,6,6,0.16816E-04*,
4702,16f-25f,395344.07737772,109250.61510,109503.55932,6,6,0.15106E-04*,
4703,16f-16F,841570849917.63,109250.61510,109250.61522,6,8,0.19292E-32*,
4704,16f-17F,2044111.3140291,109250.61510,109299.53611,6,8,0.36742E-05*,
4705,16f-18F,1112134.2732753,109250.61510,109340.53230,6,8,0.37872E-05*,
4706,16f-19F,802489.20040228,109250.61510,109375.22737,6,8,0.35525E-05*,
4707,16f-20F,648363.97835244,109250.61510,109404.84945,6,8,0.32369E-05*,
4708,16f-21F,556401.50124212,109250.61510,109430.34143,6,8,0.29160E-05*,
4709,16f-22F,495486.67890308,109250.61510,109452.43687,6,8,0.26157E-05*,
4710,16f-23F,452287.43226106,109250.61510,109471.71344,6,8,0.23440E-05*,
4711,16f-24F,420139.99016518,109250.61510,109488.63100,6,8,0.21020E-05*,
4712,16f-25F,395344.02869224,109250.61510,109503.55935,6,8,0.18882E-05*,
4713,16F-17P,2044128.6972351,109250.61522,109299.53582,8,4,0.41596E-04*,
4714,16F-18P,1112138.8396024,109250.61522,109340.53205,8,4,0.45290E-04*,
4715,16F-19P,802491.33654137,109250.61522,109375.22715,8,4,0.43695E-04*,
4716,16F-20P,648365.24512265,109250.61522,109404.84927,8,4,0.40504E-04*,
4717,16F-21P,556402.35720795,109250.61522,109430.34127,8,4,0.36917E-04*,
4718,16F-22P,495487.30728552,109250.61522,109452.43673,8,4,0.33394E-04*,
4719,16F-23P,452287.92082736,109250.61522,109471.71332,8,4,0.30115E-04*,
4720,16F-24P,420140.38635623,109250.61522,109488.63090,8,4,0.27140E-04*,
4721,16F-25P,395344.36046978,109250.61522,109503.55926,8,4,0.24475E-04*,
4722,16F-17f,2044120.4184043,109250.61522,109299.53601,8,6,0.48989E-05*,
4723,16F-18f,1112136.7751697,109250.61522,109340.53221,8,6,0.50496E-05*,
4724,16F-19f,802490.42259566,109250.61522,109375.22730,8,6,0.47367E-05*,
4725,16F-20f,648364.73361741,109250.61522,109404.84939,8,6,0.43158E-05*,
4726,16F-21f,556402.03180557,109250.61522,109430.34138,8,6,0.38880E-05*,
4727,16F-22f,495487.08284682,109250.61522,109452.43682,8,6,0.34875E-05*,
4728,16F-23f,452287.75716561,109250.61522,109471.71340,8,6,0.31253E-05*,
4729,16F-24f,420140.26206060,109250.61522,109488.63097,8,6,0.28027E-05*,
4730,16F-25f,395344.26309829,109250.61522,109503.55932,8,6,0.25176E-05*,
4731,16F-17F,2044116.2790315,109250.61522,109299.53611,8,8,0.30618E-04*,
4732,16F-18F,1112135.7429606,109250.61522,109340.53230,8,8,0.31560E-04*,
4733,16F-19F,802489.96562547,109250.61522,109375.22737,8,8,0.29604E-04*,
4734,16F-20F,648364.47786614,109250.61522,109404.84945,8,8,0.26974E-04*,
4735,16F-21F,556401.86910519,109250.61522,109430.34143,8,8,0.24300E-04*,
4736,16F-22F,495486.97062801,109250.61522,109452.43687,8,8,0.21797E-04*,
4737,16F-23F,452287.67533511,109250.61522,109471.71344,8,8,0.19533E-04*,
4738,16F-24F,420140.19991306,109250.61522,109488.63100,8,8,0.17517E-04*,
4739,16F-25F,395344.21441276,109250.61522,109503.55935,8,8,0.15735E-04*,
4740,17S-17d,168235136004.10,109299.53522,109299.53582,2,4,0.71368E-28*,
4741,17S-18d,2439213.1928574,109299.53522,109340.53205,2,4,0.22360E-04*,
4742,17S-19d,1321144.7563241,109299.53522,109375.22715,2,4,0.22475E-04*,
4743,17S-20d,949540.92789652,109299.53522,109404.84927,2,4,0.20810E-04*,
4744,17S-21d,764490.63689923,109299.53522,109430.34127,2,4,0.18817E-04*,
4745,17S-22d,654015.76703704,109299.53522,109452.43673,2,4,0.16871E-04*,
4746,17S-23d,580793.97156428,109299.53522,109471.71332,2,4,0.15088E-04*,
4747,17S-24d,528832.82178473,109299.53522,109488.63090,2,4,0.13495E-04*,
4748,17S-25d,490138.32802535,109299.53522,109503.55926,2,4,0.12089E-04*,
4749,17S-17D,126176914678.83,109299.53522,109299.53601,2,6,0.30074E-27*,
4750,17S-18D,2439203.2621254,109299.53522,109340.53221,2,6,0.22360E-04*,
4751,17S-19D,1321142.2792432,109299.53522,109375.22730,2,6,0.22475E-04*,
4752,17S-20D,949539.83081765,109299.53522,109404.84939,2,6,0.20811E-04*,
4753,17S-21D,764490.02258999,109299.53522,109430.34138,2,6,0.18817E-04*,
4754,17S-22D,654015.37600796,109299.53522,109452.43682,2,6,0.16872E-04*,
4755,17S-23D,580793.70169007,109299.53522,109471.71340,2,6,0.15088E-04*,
4756,17S-24D,528832.62485840,109299.53522,109488.63097,2,6,0.13496E-04*,
4757,17S-25D,490138.17836111,109299.53522,109503.55932,2,6,0.12089E-04*,
4758,17p-17P,168235136004.10,109299.53522,109299.53582,2,4,0.72119E-28*,
4759,17p-18P,2439213.1928574,109299.53522,109340.53205,2,4,0.17528E-04*,
4760,17p-19P,1321144.7563241,109299.53522,109375.22715,2,4,0.18597E-04*,
4761,17p-20P,949540.92789652,109299.53522,109404.84927,2,4,0.17853E-04*,
4762,17p-21P,764490.63689923,109299.53522,109430.34127,2,4,0.16584E-04*,
4763,17p-22P,654015.76703704,109299.53522,109452.43673,2,4,0.15189E-04*,
4764,17p-23P,580793.97156428,109299.53522,109471.71332,2,4,0.13822E-04*,
4765,17p-24P,528832.82178473,109299.53522,109488.63090,2,4,0.12543E-04*,
4766,17p-25P,490138.32802535,109299.53522,109503.55926,2,4,0.11375E-04*,
4767,17p-17f,126176914678.83,109299.53522,109299.53601,2,6,0.29238E-27*,
4768,17p-18f,2439203.2621254,109299.53522,109340.53221,2,6,0.25870E-04*,
4769,17p-19f,1321142.2792432,109299.53522,109375.22730,2,6,0.24570E-04*,
4770,17p-20f,949539.83081765,109299.53522,109404.84939,2,6,0.21798E-04*,
4771,17p-21f,764490.02258999,109299.53522,109430.34138,2,6,0.19041E-04*,
4772,17p-22f,654015.37600796,109299.53522,109452.43682,2,6,0.16586E-04*,
4773,17p-23f,580793.70169007,109299.53522,109471.71340,2,6,0.14472E-04*,
4774,17p-24f,528832.62485840,109299.53522,109488.63097,2,6,0.12672E-04*,
4775,17p-25f,490138.17836111,109299.53522,109503.55932,2,6,0.11142E-04*,
4776,17P-18p,2439278.3531896,109299.53582,109340.53155,4,2,0.35056E-04*,
4777,17P-19p,1321162.5628565,109299.53582,109375.22673,4,2,0.37194E-04*,
4778,17P-20p,949549.57860586,109299.53582,109404.84890,4,2,0.35705E-04*,
4779,17P-21p,764495.95388032,109299.53582,109430.34095,4,2,0.33167E-04*,
4780,17P-22p,654019.48265938,109299.53582,109452.43646,4,2,0.30376E-04*,
4781,17P-23p,580796.78627560,109299.53582,109471.71308,4,2,0.27641E-04*,
4782,17P-24p,528835.07492474,109299.53582,109488.63069,4,2,0.25085E-04*,
4783,17P-25p,490140.20500823,109299.53582,109503.55907,4,2,0.22748E-04*,
4784,17P-18P,2439248.5591156,109299.53582,109340.53205,4,4,0.17528E-04*,
4785,17P-19P,1321155.1313100,109299.53582,109375.22715,4,4,0.18597E-04*,
4786,17P-20P,949546.28725893,109299.53582,109404.84927,4,4,0.17853E-04*,
4787,17P-21P,764494.11089761,109299.53582,109430.34127,4,4,0.16584E-04*,
4788,17P-22P,654018.30953973,109299.53582,109452.43673,4,4,0.15189E-04*,
4789,17P-23P,580795.97663177,109299.53582,109471.71332,4,4,0.13821E-04*,
4790,17P-24P,528834.48413089,109299.53582,109488.63090,4,4,0.12543E-04*,
4791,17P-25P,490139.75600458,109299.53582,109503.55926,4,4,0.11375E-04*,
4792,17P-17f,504714410944.81,109299.53582,109299.53601,4,6,0.81575E-31*,
4793,17P-18f,2439238.6280957,109299.53582,109340.53221,4,6,0.73913E-05*,
4794,17P-19f,1321152.6541902,109299.53582,109375.22730,4,6,0.70197E-05*,
4795,17P-20f,949545.19016766,109299.53582,109404.84939,4,6,0.62276E-05*,
4796,17P-21f,764493.49658279,109299.53582,109430.34138,4,6,0.54399E-05*,
4797,17P-22f,654017.91850761,109299.53582,109452.43682,4,6,0.47386E-05*,
4798,17P-23f,580795.70675570,109299.53582,109471.71340,4,6,0.41346E-05*,
4799,17P-24f,528834.28720332,109299.53582,109488.63097,4,6,0.36202E-05*,
4800,17P-25f,490139.60633948,109299.53582,109503.55932,4,6,0.31830E-05*,
4801,17P-17F,336476744248.17,109299.53582,109299.53611,4,8,0.27875E-29*,
4802,17P-18F,2439233.6626366,109299.53582,109340.53230,4,8,0.33261E-04*,
4803,17P-19F,1321151.4156389,109299.53582,109375.22737,4,8,0.31589E-04*,
4804,17P-20F,949544.64162524,109299.53582,109404.84945,4,8,0.28024E-04*,
4805,17P-21F,764493.18942700,109299.53582,109430.34143,4,8,0.24480E-04*,
4806,17P-22F,654017.72299253,109299.53582,109452.43687,4,8,0.21324E-04*,
4807,17P-23F,580795.57181830,109299.53582,109471.71344,4,8,0.18606E-04*,
4808,17P-24F,528834.18873999,109299.53582,109488.63100,4,8,0.16291E-04*,
4809,17P-25F,490139.53150726,109299.53582,109503.55935,4,8,0.14324E-04*,
4810,17d-18S,2439278.3531896,109299.53582,109340.53155,4,2,0.26889E-04*,
4811,17d-19S,1321162.5628565,109299.53582,109375.22673,4,2,0.29400E-04*,
4812,17d-20S,949549.57860586,109299.53582,109404.84890,4,2,0.28666E-04*,
4813,17d-21S,764495.95388032,109299.53582,109430.34095,4,2,0.26884E-04*,
4814,17d-22S,654019.48265938,109299.53582,109452.43646,4,2,0.24781E-04*,
4815,17d-23S,580796.78627560,109299.53582,109471.71308,4,2,0.22654E-04*,
4816,17d-24S,528835.07492474,109299.53582,109488.63069,4,2,0.20630E-04*,
4817,17d-25S,490140.20500823,109299.53582,109503.55907,4,2,0.18758E-04*,
4818,17d-18d,2439248.5591156,109299.53582,109340.53205,4,4,0.17356E-04*,
4819,17d-19d,1321155.1313100,109299.53582,109375.22715,4,4,0.18301E-04*,
4820,17d-20d,949546.28725893,109299.53582,109404.84927,4,4,0.17487E-04*,
4821,17d-21d,764494.11089761,109299.53582,109430.34127,4,4,0.16184E-04*,
4822,17d-22d,654018.30953973,109299.53582,109452.43673,4,4,0.14778E-04*,
4823,17d-23d,580795.97663177,109299.53582,109471.71332,4,4,0.13414E-04*,
4824,17d-24d,528834.48413089,109299.53582,109488.63090,4,4,0.12147E-04*,
4825,17d-25d,490139.75600458,109299.53582,109503.55926,4,4,0.10995E-04*,
4826,17d-17D,504714410944.81,109299.53582,109299.53601,4,6,0.83381E-31*,
4827,17d-18D,2439238.6280957,109299.53582,109340.53221,4,6,0.49590E-05*,
4828,17d-19D,1321152.6541902,109299.53582,109375.22730,4,6,0.52289E-05*,
4829,17d-20D,949545.19016766,109299.53582,109404.84939,4,6,0.49964E-05*,
4830,17d-21D,764493.49658279,109299.53582,109430.34138,4,6,0.46241E-05*,
4831,17d-22D,654017.91850761,109299.53582,109452.43682,4,6,0.42223E-05*,
4832,17d-23D,580795.70675570,109299.53582,109471.71340,4,6,0.38325E-05*,
4833,17d-24D,528834.28720332,109299.53582,109488.63097,4,6,0.34705E-05*,
4834,17d-25D,490139.60633948,109299.53582,109503.55932,4,6,0.31416E-05*,
4835,17D-18S,2439290.1422480,109299.53601,109340.53155,6,2,0.40333E-04*,
4836,17D-19S,1321166.0211985,109299.53601,109375.22673,6,2,0.44100E-04*,
4837,17D-20S,949551.36505396,109299.53601,109404.84890,6,2,0.42999E-04*,
4838,17D-21S,764497.11187173,109299.53601,109430.34095,6,2,0.40326E-04*,
4839,17D-22S,654020.33015260,109299.53601,109452.43646,6,2,0.37172E-04*,
4840,17D-23S,580797.45462445,109299.53601,109471.71308,6,2,0.33981E-04*,
4841,17D-24S,528835.62903380,109299.53601,109488.63069,6,2,0.30944E-04*,
4842,17D-25S,490140.68099553,109299.53601,109503.55907,6,2,0.28137E-04*,
4843,17D-18d,2439260.3478860,109299.53601,109340.53205,6,4,0.74385E-05*,
4844,17D-19d,1321158.5896132,109299.53601,109375.22715,6,4,0.78432E-05*,
4845,17D-20d,949548.07369464,109299.53601,109404.84927,6,4,0.74944E-05*,
4846,17D-21d,764495.26888343,109299.53601,109430.34127,6,4,0.69360E-05*,
4847,17D-22d,654019.15702990,109299.53601,109452.43673,6,4,0.63334E-05*,
4848,17D-23d,580796.64497876,109299.53601,109471.71332,6,4,0.57486E-05*,
4849,17D-24d,528835.03823871,109299.53601,109488.63090,6,4,0.52057E-05*,
4850,17D-25d,490140.23199102,109299.53601,109503.55926,6,4,0.47123E-05*,
4851,17D-18D,2439250.4167700,109299.53601,109340.53221,6,6,0.19836E-04*,
4852,17D-19D,1321156.1124804,109299.53601,109375.22730,6,6,0.20915E-04*,
4853,17D-20D,949546.97659925,109299.53601,109404.84939,6,6,0.19985E-04*,
4854,17D-21D,764494.65456675,109299.53601,109430.34138,6,6,0.18496E-04*,
4855,17D-22D,654018.76599677,109299.53601,109452.43682,6,6,0.16889E-04*,
4856,17D-23D,580796.37510206,109299.53601,109471.71340,6,6,0.15330E-04*,
4857,17D-24D,528834.84131073,109299.53601,109488.63097,6,6,0.13882E-04*,
4858,17D-25D,490140.08232562,109299.53601,109503.55932,6,6,0.12566E-04*,
4859,17f-18p,2439290.1422480,109299.53601,109340.53155,6,2,0.33159E-04*,
4860,17f-19p,1321166.0211985,109299.53601,109375.22673,6,2,0.36472E-04*,
4861,17f-20p,949551.36505396,109299.53601,109404.84890,6,2,0.35536E-04*,
4862,17f-21p,764497.11187173,109299.53601,109430.34095,6,2,0.33241E-04*,
4863,17f-22p,654020.33015260,109299.53601,109452.43646,6,2,0.30548E-04*,
4864,17f-23p,580797.45462445,109299.53601,109471.71308,6,2,0.27841E-04*,
4865,17f-24p,528835.62903380,109299.53601,109488.63069,6,2,0.25279E-04*,
4866,17f-25p,490140.68099553,109299.53601,109503.55907,6,2,0.22924E-04*,
4867,17f-18P,2439260.3478860,109299.53601,109340.53205,6,4,0.47369E-05*,
4868,17f-19P,1321158.5896132,109299.53601,109375.22715,6,4,0.52103E-05*,
4869,17f-20P,949548.07369464,109299.53601,109404.84927,6,4,0.50766E-05*,
4870,17f-21P,764495.26888343,109299.53601,109430.34127,6,4,0.47488E-05*,
4871,17f-22P,654019.15702990,109299.53601,109452.43673,6,4,0.43640E-05*,
4872,17f-23P,580796.64497876,109299.53601,109471.71332,6,4,0.39773E-05*,
4873,17f-24P,528835.03823871,109299.53601,109488.63090,6,4,0.36113E-05*,
4874,17f-25P,490140.23199102,109299.53601,109503.55926,6,4,0.32750E-05*,
4875,17f-18f,2439250.4167700,109299.53601,109340.53221,6,6,0.19539E-04*,
4876,17f-19f,1321156.1124804,109299.53601,109375.22730,6,6,0.20405E-04*,
4877,17f-20f,949546.97659925,109299.53601,109404.84939,6,6,0.19358E-04*,
4878,17f-21f,764494.65456675,109299.53601,109430.34138,6,6,0.17813E-04*,
4879,17f-22f,654018.76599677,109299.53601,109452.43682,6,6,0.16189E-04*,
4880,17f-23f,580796.37510206,109299.53601,109471.71340,6,6,0.14636E-04*,
4881,17f-24f,528834.84131073,109299.53601,109488.63097,6,6,0.13209E-04*,
4882,17f-25f,490140.08232562,109299.53601,109503.55932,6,6,0.11922E-04*,
4883,17f-17F,1009433054466.2,109299.53601,109299.53611,6,8,0.12702E-32*,
4884,17f-18F,2439245.4512630,109299.53601,109340.53230,6,8,0.24424E-05*,
4885,17f-19F,1321154.8739227,109299.53601,109375.22737,6,8,0.25507E-05*,
4886,17f-20F,949546.42805476,109299.53601,109404.84945,6,8,0.24197E-05*,
4887,17f-21F,764494.34741003,109299.53601,109430.34143,6,8,0.22266E-05*,
4888,17f-22F,654018.57048118,109299.53601,109452.43687,6,8,0.20236E-05*,
